latitude,longitude,lap,timestamp,heart_rate,cadence,speed
38.0346904322505,-78.5130116622895,1,2022-08-24 19:50:58+00:00,86,0,2.645
38.034703843295574,-78.5130359698087,1,2022-08-24 19:50:59+00:00,86,0,2.636
38.0347163323313,-78.5130547452718,1,2022-08-24 19:51:00+00:00,86,0,2.54
38.03472613915801,-78.51307469420135,1,2022-08-24 19:51:01+00:00,86,0,2.444
38.034743405878544,-78.51310604251921,1,2022-08-24 19:51:02+00:00,85,74,2.626
38.034758577123284,-78.51313864812255,1,2022-08-24 19:51:03+00:00,85,72,2.765
38.03476855158806,-78.51317192427814,1,2022-08-24 19:51:04+00:00,85,72,2.836
38.03478129208088,-78.5131913702935,1,2022-08-24 19:51:05+00:00,85,72,2.713
38.03478757850826,-78.51320662535727,1,2022-08-24 19:51:06+00:00,83,72,2.472
38.03478917106986,-78.5132257360965,1,2022-08-24 19:51:07+00:00,83,71,2.315
38.03480769507587,-78.51324610412121,1,2022-08-24 19:51:08+00:00,86,72,2.397
38.03483359515667,-78.51326513104141,1,2022-08-24 19:51:09+00:00,89,72,2.584
38.034847592934966,-78.51328566670418,1,2022-08-24 19:51:10+00:00,93,72,2.543
38.03486008197069,-78.51330779492855,1,2022-08-24 19:51:11+00:00,97,72,2.512
38.03487374447286,-78.51332514546812,1,2022-08-24 19:51:12+00:00,104,72,2.44
38.0348854791373,-78.51335951127112,1,2022-08-24 19:51:13+00:00,109,72,2.609
38.034897884353995,-78.51339748129249,1,2022-08-24 19:51:14+00:00,113,73,2.808
38.03490970283747,-78.51342773996294,1,2022-08-24 19:51:15+00:00,118,73,2.839
38.03492562845349,-78.51345615461469,1,2022-08-24 19:51:16+00:00,121,73,2.882
38.0349441524595,-78.51348163560033,1,2022-08-24 19:51:17+00:00,122,73,2.914
38.03496116772294,-78.5135069489479,1,2022-08-24 19:51:18+00:00,121,73,2.915
38.034979021176696,-78.51353829726577,1,2022-08-24 19:51:19+00:00,121,73,3.01
38.034990755841136,-78.51356872357428,1,2022-08-24 19:51:20+00:00,121,73,3.002
38.034989750012755,-78.51361121982336,1,2022-08-24 19:51:21+00:00,122,74,3.147
38.03499209694564,-78.51364189758897,1,2022-08-24 19:51:22+00:00,124,74,3.058
38.03499922156334,-78.51366645656526,1,2022-08-24 19:51:23+00:00,128,74,2.906
38.03500659763813,-78.51369621232152,1,2022-08-24 19:51:24+00:00,133,74,2.872
38.03501648828387,-78.51373032666743,1,2022-08-24 19:51:25+00:00,134,74,2.935
38.03502646274865,-78.51376192644238,1,2022-08-24 19:51:26+00:00,136,74,2.945
38.0350271333009,-78.51379461586475,1,2022-08-24 19:51:27+00:00,135,74,2.929
38.03503090515733,-78.51382319815457,1,2022-08-24 19:51:28+00:00,135,74,2.852
38.03503291681409,-78.51384867914021,1,2022-08-24 19:51:29+00:00,135,74,2.73
38.035030821338296,-78.51388245820999,1,2022-08-24 19:51:30+00:00,136,74,2.778
38.035030737519264,-78.5139007307589,1,2022-08-24 19:51:31+00:00,137,73,2.543
38.03501724265516,-78.51392311044037,1,2022-08-24 19:51:32+00:00,137,73,2.529
38.035004837438464,-78.51393786258996,1,2022-08-24 19:51:33+00:00,137,72,2.401
38.03498069755733,-78.51395429112017,1,2022-08-24 19:51:34+00:00,137,72,2.531
38.03496058098972,-78.51396317593753,1,2022-08-24 19:51:35+00:00,136,72,2.499
38.034944236278534,-78.5139718092978,1,2022-08-24 19:51:36+00:00,135,72,2.393
38.03492219187319,-78.51398178376257,1,2022-08-24 19:51:37+00:00,135,72,2.436
38.03489712998271,-78.51398915983737,1,2022-08-24 19:51:38+00:00,136,72,2.521
38.0348682962358,-78.51399553008378,1,2022-08-24 19:51:39+00:00,139,72,2.669
38.034843653440475,-78.51399720646441,1,2022-08-24 19:51:40+00:00,142,72,2.67
38.03481565788388,-78.51400156505406,1,2022-08-24 19:51:41+00:00,144,72,2.68
38.03478850051761,-78.514006678015,1,2022-08-24 19:51:42+00:00,145,72,2.687
38.034756146371365,-78.51402394473553,1,2022-08-24 19:51:43+00:00,145,73,2.712
38.034729827195406,-78.5140238609165,1,2022-08-24 19:51:44+00:00,146,73,2.716
38.034705771133304,-78.51402251981199,1,2022-08-24 19:51:45+00:00,146,73,2.715
38.034681463614106,-78.51402268745005,1,2022-08-24 19:51:46+00:00,146,72,2.715
38.03465522825718,-78.51402050815523,1,2022-08-24 19:51:47+00:00,144,72,2.719
38.03462941199541,-78.51401824504137,1,2022-08-24 19:51:48+00:00,144,72,2.722
38.0346040148288,-78.5140151437372,1,2022-08-24 19:51:49+00:00,143,72,2.725
38.03458004258573,-78.51401472464204,1,2022-08-24 19:51:50+00:00,140,73,2.724
38.03456143476069,-78.51401070132852,1,2022-08-24 19:51:51+00:00,141,73,2.711
38.03453754633665,-78.51402654312551,1,2022-08-24 19:51:52+00:00,143,72,2.717
38.034520111978054,-78.51404179818928,1,2022-08-24 19:51:53+00:00,143,72,2.71
38.03450276143849,-78.5140341706574,1,2022-08-24 19:51:54+00:00,142,72,2.697
38.03447904065251,-78.51403350010514,1,2022-08-24 19:51:55+00:00,141,72,2.695
38.0344554875046,-78.51403132081032,1,2022-08-24 19:51:56+00:00,143,73,2.694
38.03443042561412,-78.51404020562768,1,2022-08-24 19:51:57+00:00,143,73,2.698
38.03440494462848,-78.51403534412384,1,2022-08-24 19:51:58+00:00,146,72,2.702
38.034380469471216,-78.51403039880097,1,2022-08-24 19:51:59+00:00,144,72,2.703
38.03435909561813,-78.51403148844838,1,2022-08-24 19:52:00+00:00,143,72,2.696
38.03433327935636,-78.51403844542801,1,2022-08-24 19:52:01+00:00,143,72,2.701
38.03430989384651,-78.51404540240765,1,2022-08-24 19:52:02+00:00,144,73,2.701
38.03428256884217,-78.51404724642634,1,2022-08-24 19:52:03+00:00,142,73,2.707
38.03425935097039,-78.51405395194888,1,2022-08-24 19:52:04+00:00,140,73,2.706
38.0342295113951,-78.51405973546207,1,2022-08-24 19:52:05+00:00,141,73,2.719
38.03420092910528,-78.51406618952751,1,2022-08-24 19:52:06+00:00,142,72,2.73
38.03417444229126,-78.51407130248845,1,2022-08-24 19:52:07+00:00,141,72,2.735
38.034150302410126,-78.51407599635422,1,2022-08-24 19:52:08+00:00,141,72,2.734
38.034124905243516,-78.51407649926841,1,2022-08-24 19:52:09+00:00,140,72,2.736
38.03409514948726,-78.51407784037292,1,2022-08-24 19:52:10+00:00,140,72,2.748
38.03407084196806,-78.51408345624804,1,2022-08-24 19:52:11+00:00,141,72,2.748
38.034047624096274,-78.51408580318093,1,2022-08-24 19:52:12+00:00,140,72,2.745
38.03402281366289,-78.5140841268003,1,2022-08-24 19:52:13+00:00,140,72,2.745
38.03399741649628,-78.51407792419195,1,2022-08-24 19:52:14+00:00,140,72,2.748
38.03397151641548,-78.51407767273486,1,2022-08-24 19:52:15+00:00,140,72,2.751
38.0339530762285,-78.51407406851649,1,2022-08-24 19:52:16+00:00,140,72,2.737
38.03393170237541,-78.51406744681299,1,2022-08-24 19:52:17+00:00,141,72,2.731
38.03390923887491,-78.51406803354621,1,2022-08-24 19:52:18+00:00,142,72,2.727
38.03388669155538,-78.51407658308744,1,2022-08-24 19:52:19+00:00,142,73,2.725
38.03386171348393,-78.5140841268003,1,2022-08-24 19:52:20+00:00,143,73,2.727
38.03383782505989,-78.51409493945539,1,2022-08-24 19:52:21+00:00,144,72,2.729
38.033812176436186,-78.5141015611589,1,2022-08-24 19:52:22+00:00,144,72,2.733
38.033786192536354,-78.51410491392016,1,2022-08-24 19:52:23+00:00,144,73,2.736
38.03375853225589,-78.51410784758627,1,2022-08-24 19:52:24+00:00,144,73,2.743
38.0337302852422,-78.51410902105272,1,2022-08-24 19:52:25+00:00,144,74,2.751
38.0337027925998,-78.51411094889045,1,2022-08-24 19:52:26+00:00,144,74,2.758
38.03367219865322,-78.51411497220397,1,2022-08-24 19:52:27+00:00,144,74,2.771
38.033642526715994,-78.51412821561098,1,2022-08-24 19:52:28+00:00,144,74,2.786
38.033617213368416,-78.51414137519896,1,2022-08-24 19:52:29+00:00,144,74,2.791
38.03359449841082,-78.51415202021599,1,2022-08-24 19:52:30+00:00,144,74,2.789
38.03357002325356,-78.5141618270427,1,2022-08-24 19:52:31+00:00,144,74,2.79
38.03355049341917,-78.51416677236557,1,2022-08-24 19:52:32+00:00,144,74,2.779
38.03352685645223,-78.51417473517358,1,2022-08-24 19:52:33+00:00,144,74,2.778
38.03350389003754,-78.51417381316423,1,2022-08-24 19:52:34+00:00,144,75,2.773
38.03347907960415,-78.51417431607842,1,2022-08-24 19:52:35+00:00,144,75,2.773
38.033454436808825,-78.5141755733639,1,2022-08-24 19:52:36+00:00,144,74,2.773
38.03342937491834,-78.51418470963836,1,2022-08-24 19:52:37+00:00,143,74,2.775
38.033402720466256,-78.51419937796891,1,2022-08-24 19:52:38+00:00,143,74,2.784
38.033379167318344,-78.51420952007174,1,2022-08-24 19:52:39+00:00,142,74,2.784
38.03335536271334,-78.51422360166907,1,2022-08-24 19:52:40+00:00,141,74,2.787
38.03332610987127,-78.51422804407775,1,2022-08-24 19:52:41+00:00,141,74,2.797
38.03330507129431,-78.51423131301999,1,2022-08-24 19:52:42+00:00,141,74,2.788
38.03328621201217,-78.51423550397158,1,2022-08-24 19:52:43+00:00,141,74,2.775
38.033263832330704,-78.51424212567508,1,2022-08-24 19:52:44+00:00,141,74,2.77
38.033235082402825,-78.51424715481699,1,2022-08-24 19:52:45+00:00,142,74,2.78
38.033209685236216,-78.51425503380597,1,2022-08-24 19:52:46+00:00,142,74,2.782
38.03318537771702,-78.51426274515688,1,2022-08-24 19:52:47+00:00,142,74,2.782
38.03315629251301,-78.51427104324102,1,2022-08-24 19:52:48+00:00,142,75,2.793
38.03313030861318,-78.5142823588103,1,2022-08-24 19:52:49+00:00,142,75,2.798
38.033107090741396,-78.51429887115955,1,2022-08-24 19:52:50+00:00,142,74,2.802
38.03307733498514,-78.51430658251047,1,2022-08-24 19:52:51+00:00,142,74,2.813
38.03304900415242,-78.51431555114686,1,2022-08-24 19:52:52+00:00,142,74,2.822
