latitude,longitude,lap,timestamp,heart_rate,cadence,speed
38.034680373966694,-78.51305122487247,1,2022-11-03 20:11:13+00:00,118,74,2.682
38.034692611545324,-78.513068491593,1,2022-11-03 20:11:14+00:00,121,0,2.553
38.03470711223781,-78.51309170946479,1,2022-11-03 20:11:15+00:00,121,0,2.562
38.03472362458706,-78.51311358623207,1,2022-11-03 20:11:16+00:00,121,0,2.581
38.03473829291761,-78.51313630118966,1,2022-11-03 20:11:17+00:00,121,0,2.58
38.03475153632462,-78.51315977051854,1,2022-11-03 20:11:18+00:00,121,0,2.57
38.03476360626519,-78.51318374276161,1,2022-11-03 20:11:19+00:00,121,0,2.555
38.034774754196405,-78.51320620626211,1,2022-11-03 20:11:20+00:00,121,0,2.51
38.03478296846151,-78.51322883740067,1,2022-11-03 20:11:21+00:00,121,74,2.445
38.034792188555,-78.51324870251119,1,2022-11-03 20:11:22+00:00,121,73,2.36
38.03480518050492,-78.51326630450785,1,2022-11-03 20:11:23+00:00,121,73,2.311
38.03482026793063,-78.51328826509416,1,2022-11-03 20:11:24+00:00,121,73,2.36
38.034836780279875,-78.51331517100334,1,2022-11-03 20:11:25+00:00,121,72,2.486
38.03485312499106,-78.51334006525576,1,2022-11-03 20:11:26+00:00,121,72,2.557
38.034868044778705,-78.51336546242237,1,2022-11-03 20:11:27+00:00,121,73,2.601
38.03488531149924,-78.51339689455926,1,2022-11-03 20:11:28+00:00,121,73,2.753
38.03490157239139,-78.51342706941068,1,2022-11-03 20:11:29+00:00,122,73,2.844
38.03491816855967,-78.5134503711015,1,2022-11-03 20:11:30+00:00,126,73,2.826
38.03493493236601,-78.51347534917295,1,2022-11-03 20:11:31+00:00,128,74,2.836
38.034951612353325,-78.5135000757873,1,2022-11-03 20:11:32+00:00,128,74,2.84
38.034967202693224,-78.51352505385876,1,2022-11-03 20:11:33+00:00,127,74,2.831
38.034980949014425,-78.5135502833873,1,2022-11-03 20:11:34+00:00,132,73,2.802
38.034991677850485,-78.51357693783939,1,2022-11-03 20:11:35+00:00,133,73,2.767
38.035004921257496,-78.51360275410116,1,2022-11-03 20:11:36+00:00,134,73,2.754
38.03501682356,-78.5136263910681,1,2022-11-03 20:11:37+00:00,139,73,2.695
38.035026881843805,-78.51364868693054,1,2022-11-03 20:11:38+00:00,143,73,2.607
38.03503685630858,-78.51367140188813,1,2022-11-03 20:11:39+00:00,147,74,2.541
38.035045405849814,-78.51369671523571,1,2022-11-03 20:11:40+00:00,147,74,2.516
38.035051273182034,-78.51372621953487,1,2022-11-03 20:11:41+00:00,145,74,2.546
38.035056637600064,-78.51375555619597,1,2022-11-03 20:11:42+00:00,147,74,2.565
38.03505890071392,-78.51378212682903,1,2022-11-03 20:11:43+00:00,148,74,2.521
38.035062002018094,-78.51381255313754,1,2022-11-03 20:11:44+00:00,150,74,2.555
38.035063091665506,-78.51384214125574,1,2022-11-03 20:11:45+00:00,150,74,2.563
38.03506292402744,-78.51387147791684,1,2022-11-03 20:11:46+00:00,151,74,2.565
38.03506032563746,-78.51389821618795,1,2022-11-03 20:11:47+00:00,156,74,2.524
38.03505403921008,-78.5139250382781,1,2022-11-03 20:11:48+00:00,157,74,2.51
38.03504515439272,-78.51395043544471,1,2022-11-03 20:11:49+00:00,154,74,2.496
38.03503543138504,-78.51397281512618,1,2022-11-03 20:11:50+00:00,151,74,2.445
38.03502285853028,-78.51399066857994,1,2022-11-03 20:11:51+00:00,148,74,2.376
38.0350012332201,-78.51400760002434,1,2022-11-03 20:11:52+00:00,148,74,2.466
38.03497675806284,-78.51402277126908,1,2022-11-03 20:11:53+00:00,148,74,2.579
38.034955468028784,-78.51403408683836,1,2022-11-03 20:11:54+00:00,149,74,2.577
