latitude,longitude,lap,timestamp,heart_rate,cadence,speed
38.031953405588865,-78.50788378156722,2,2022-10-06 21:56:57+00:00,171,0,2.682
38.03199011832476,-78.50787841714919,2,2022-10-06 21:56:58+00:00,170,0,2.969
38.032002774998546,-78.50785008631647,2,2022-10-06 21:56:59+00:00,170,0,2.946
38.031999338418245,-78.50777179934084,2,2022-10-06 21:57:00+00:00,171,0,3.732
38.031996823847294,-78.50774749182165,2,2022-10-06 21:57:01+00:00,171,0,3.415
38.0320034455508,-78.50771689787507,2,2022-10-06 21:57:02+00:00,172,0,3.289
38.032034039497375,-78.50766551680863,2,2022-10-06 21:57:03+00:00,171,76,3.76
38.03203362040222,-78.50759980268776,2,2022-10-06 21:57:04+00:00,170,70,4.161
38.03203705698252,-78.50755269639194,2,2022-10-06 21:57:05+00:00,169,70,4.158
38.032078463584185,-78.50747348740697,2,2022-10-06 21:57:06+00:00,168,71,4.994
38.03209288045764,-78.5074698831886,2,2022-10-06 21:57:07+00:00,167,71,4.322
38.03211484104395,-78.50740341469646,2,2022-10-06 21:57:08+00:00,166,72,4.722
38.032115176320076,-78.50738430395722,2,2022-10-06 21:57:09+00:00,165,72,4.113
38.032126827165484,-78.50735127925873,2,2022-10-06 21:57:10+00:00,164,72,3.925
38.03213252685964,-78.50730241276324,2,2022-10-06 21:57:11+00:00,164,72,4.006
38.032165467739105,-78.50728766061366,2,2022-10-06 21:57:12+00:00,163,72,3.982
38.03216337226331,-78.50727433338761,2,2022-10-06 21:57:13+00:00,163,72,3.424
38.032175693660975,-78.50724407471716,2,2022-10-06 21:57:14+00:00,162,72,3.337
38.03218265064061,-78.50722219794989,2,2022-10-06 21:57:15+00:00,161,73,3.083
38.03220268338919,-78.50724751129746,2,2022-10-06 21:57:16+00:00,161,73,3.096
38.03219907917082,-78.50718297064304,2,2022-10-06 21:57:17+00:00,160,73,3.611
38.032215340062976,-78.50712873972952,2,2022-10-06 21:57:18+00:00,160,73,3.907
38.03220964036882,-78.50710191763937,2,2022-10-06 21:57:19+00:00,160,73,3.612
38.0322262365371,-78.50704793818295,2,2022-10-06 21:57:20+00:00,159,74,3.906
38.03220829926431,-78.50707911886275,2,2022-10-06 21:57:21+00:00,159,74,3.802
38.03223939612508,-78.50703310221434,2,2022-10-06 21:57:22+00:00,159,74,4.105
38.03223738446832,-78.50704248994589,2,2022-10-06 21:57:23+00:00,159,74,3.455
38.03223461844027,-78.50700007751584,2,2022-10-06 21:57:24+00:00,159,74,3.51
38.032248951494694,-78.50692690350115,2,2022-10-06 21:57:25+00:00,159,74,4.13
38.032250544056296,-78.50690100342035,2,2022-10-06 21:57:26+00:00,159,74,3.76
38.03225448355079,-78.506870996207,2,2022-10-06 21:57:27+00:00,160,73,3.541
38.032260769978166,-78.50684266537428,2,2022-10-06 21:57:28+00:00,160,73,3.349
38.032270073890686,-78.50681718438864,2,2022-10-06 21:57:29+00:00,161,73,3.172
38.03228046745062,-78.5067935474217,2,2022-10-06 21:57:30+00:00,162,74,3.012
38.03228893317282,-78.50677443668246,2,2022-10-06 21:57:31+00:00,163,74,2.794
38.032293543219566,-78.5067446809262,2,2022-10-06 21:57:32+00:00,162,74,2.767
38.032289100810885,-78.50670587271452,2,2022-10-06 21:57:33+00:00,158,74,2.901
38.032282227650285,-78.50667100399733,2,2022-10-06 21:57:34+00:00,157,74,2.952
38.03227904252708,-78.50664904341102,2,2022-10-06 21:57:35+00:00,156,74,2.753
38.032275438308716,-78.50661450996995,2,2022-10-06 21:57:36+00:00,156,74,2.813
38.032272504642606,-78.50658408366144,2,2022-10-06 21:57:37+00:00,155,74,2.788
38.03226965479553,-78.50655223242939,2,2022-10-06 21:57:38+00:00,156,74,2.793
38.032269068062305,-78.50652448832989,2,2022-10-06 21:57:39+00:00,157,74,2.721
38.03226345218718,-78.50649749860168,2,2022-10-06 21:57:40+00:00,158,74,2.666
38.03226253017783,-78.50646757520735,2,2022-10-06 21:57:41+00:00,159,74,2.658
38.032258255407214,-78.50643589161336,2,2022-10-06 21:57:42+00:00,160,74,2.69
38.03225515410304,-78.50640747696161,2,2022-10-06 21:57:43+00:00,164,74,2.687
38.03225222043693,-78.5063841752708,2,2022-10-06 21:57:44+00:00,167,74,2.674
38.03224861621857,-78.50635793991387,2,2022-10-06 21:57:45+00:00,166,74,2.668
38.032245095819235,-78.50632139481604,2,2022-10-06 21:57:46+00:00,164,74,2.679
38.03224375471473,-78.50629054941237,2,2022-10-06 21:57:47+00:00,164,73,2.679
38.03223897702992,-78.50625769235194,2,2022-10-06 21:57:48+00:00,164,73,2.684
38.03224056959152,-78.5062282718718,2,2022-10-06 21:57:49+00:00,167,73,2.682
38.03224199451506,-78.5061936546117,2,2022-10-06 21:57:50+00:00,168,73,2.69
38.032244173809886,-78.50615836679935,2,2022-10-06 21:57:51+00:00,168,73,2.698
38.0322487000376,-78.50612031295896,2,2022-10-06 21:57:52+00:00,168,73,2.711
38.032255321741104,-78.50608427077532,2,2022-10-06 21:57:53+00:00,168,73,2.722
38.03226035088301,-78.50604915060103,2,2022-10-06 21:57:54+00:00,168,72,2.73
38.032262697815895,-78.50601025857031,2,2022-10-06 21:57:55+00:00,168,72,2.744
38.032257333397865,-78.50596809759736,2,2022-10-06 21:57:56+00:00,167,73,2.764
38.03225934505463,-78.50593641400337,2,2022-10-06 21:57:57+00:00,167,73,2.764
38.03225942887366,-78.50589718669653,2,2022-10-06 21:57:58+00:00,168,73,2.778
