latitude,longitude,lap,timestamp,heart_rate,cadence,speed
38.03449739702046,-78.51320394314826,1,2022-09-21 21:19:43+00:00,119,0,2.682
38.034499660134315,-78.51321525871754,1,2022-09-21 21:19:44+00:00,119,0,2.35
38.03455523215234,-78.51318617351353,1,2022-09-21 21:19:45+00:00,119,0,3.219
38.03459278307855,-78.51319153793156,1,2022-09-21 21:19:46+00:00,119,0,3.416
38.03464592434466,-78.51318558678031,1,2022-09-21 21:19:47+00:00,120,0,3.921
38.03472655825317,-78.51314049214125,1,2022-09-21 21:19:48+00:00,120,0,5.098
38.03474231623113,-78.51313118822873,1,2022-09-21 21:19:49+00:00,121,0,4.466
38.03474608808756,-78.51317326538265,1,2022-09-21 21:19:50+00:00,122,62,4.315
38.03475547581911,-78.51321207359433,1,2022-09-21 21:19:51+00:00,122,70,4.164
38.034766456112266,-78.51324887014925,1,2022-09-21 21:19:52+00:00,127,70,4.021
38.03478313609958,-78.5132653824985,1,2022-09-21 21:19:53+00:00,130,71,3.688
38.03479889407754,-78.51328516378999,1,2022-09-21 21:19:54+00:00,133,71,3.444
38.03481599316001,-78.51330511271954,1,2022-09-21 21:19:55+00:00,137,72,3.272
38.03483133204281,-78.51333788596094,1,2022-09-21 21:19:56+00:00,134,72,3.286
38.03484298288822,-78.51336537860334,1,2022-09-21 21:19:57+00:00,132,71,3.176
38.03485421463847,-78.51339714601636,1,2022-09-21 21:19:58+00:00,133,71,3.152
38.034862177446485,-78.51343050599098,1,2022-09-21 21:19:59+00:00,134,71,3.133
38.03487986326218,-78.51345959119499,1,2022-09-21 21:20:00+00:00,136,71,3.15
38.034892939031124,-78.51348691619933,1,2022-09-21 21:20:01+00:00,136,71,3.081
38.03490542806685,-78.51351466029882,1,2022-09-21 21:20:02+00:00,137,71,3.025
38.03491414524615,-78.51354123093188,1,2022-09-21 21:20:03+00:00,137,71,2.925
38.034923700615764,-78.51356947794557,1,2022-09-21 21:20:04+00:00,137,71,2.879
38.03493493236601,-78.51359437219799,1,2022-09-21 21:20:05+00:00,138,71,2.806
38.034944236278534,-78.51362488232553,1,2022-09-21 21:20:06+00:00,138,71,2.819
38.034954126924276,-78.51365312933922,1,2022-09-21 21:20:07+00:00,139,72,2.797
38.03497684188187,-78.51367534138262,1,2022-09-21 21:20:08+00:00,139,73,2.876
38.0349943600595,-78.51370803080499,1,2022-09-21 21:20:09+00:00,139,73,2.994
38.03500525653362,-78.51373954676092,1,2022-09-21 21:20:10+00:00,141,73,2.999
38.03501330316067,-78.51376737467945,1,2022-09-21 21:20:11+00:00,141,72,2.919
38.035022104159,-78.51379696279764,1,2022-09-21 21:20:12+00:00,140,72,2.89
38.03503182716668,-78.51382110267878,1,2022-09-21 21:20:13+00:00,140,72,2.787
38.03504029288888,-78.51385027170181,1,2022-09-21 21:20:14+00:00,141,74,2.775
38.035048423334956,-78.51388178765774,1,2022-09-21 21:20:15+00:00,145,74,2.801
38.035056721419096,-78.5139096993953,1,2022-09-21 21:20:16+00:00,144,74,2.764
38.03505680523813,-78.51394800469279,1,2022-09-21 21:20:17+00:00,144,74,2.883
38.03506032563746,-78.5139752458781,1,2022-09-21 21:20:18+00:00,145,73,2.791
38.035061499103904,-78.51399594917893,1,2022-09-21 21:20:19+00:00,145,72,2.597
