Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
1467830711,"Mar 23, 2018, 8:30:33 PM",Afternoon Run,Run,,111,0.12,,,false,,activities/1467830711.gpx,54.88460159301758,,111.0,50.0,122.0999984741211,2.200000047683716,,0.0,,86.19999694824219,88.5999984741211,5.800000190734863,0.24570024013519287,,,,,,,,,8.125990867614746,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486161478,"Apr 2, 2018, 8:18:56 PM",First Run after Spring Break,Run,,3600,11.26,,,false,,,54.88460159301758,,3600.0,3600.0,11265.4306640625,,,,,,,,0.0,,,,,,,,,759.6891479492188,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709618701,"Jul 17, 2018, 9:21:03 PM",Lazy,Run,,4661,11.48,,,false,,activities/1709618701.gpx,54.88460159301758,,4661.0,4446.0,11484.2998046875,6.400000095367432,,104.95330810546875,,83.0,126.19999694824219,13.600000381469727,0.0026122620329260826,,,,,,,,,786.2317504882812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763414426,"Aug 10, 2018, 9:07:58 PM",Afternoon Run,Run,,2442,6.82,,,false,,activities/1763414426.gpx,54.88460159301758,,2442.0,2368.0,6824.0,4.400000095367432,,45.599998474121094,,83.0,112.9000015258789,6.800000190734863,0.001465416164137423,,,,,,,,,464.4695129394531,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788679067,"Aug 21, 2018, 10:23:20 PM",Evening Run,Run,,3345,8.50,,,false,,activities/1919448880.gpx.gz,54.88460159301758,,3345.0,2904.0,8499.099609375,4.300000190734863,,102.03627014160156,,76.0,115.5999984741211,28.0,-0.011765951290726662,,,85.0,77.5345687866211,,,,,597.000732421875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793208207,"Aug 23, 2018, 10:06:20 PM",Evening Run,Run,,4513,13.09,,,false,,activities/1924090466.gpx.gz,54.88460159301758,,4513.0,4235.0,13089.7998046875,6.400000095367432,,94.08805084228516,,95.0999984741211,116.69999694824219,35.5,0.013751165010035038,,,87.0,78.15234375,,,,,899.7798461914062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810641308,"Aug 28, 2018, 9:12:08 PM",Afternoon Run,Run,,3474,7.15,,,false,,activities/1941998316.gpx.gz,54.88460159301758,,3474.0,2340.0,7158.60009765625,7.0,,93.16224670410156,,76.0,115.5,23.299999237060547,0.011175369843840599,,,81.0,76.54971313476562,,,,,503.858642578125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810642643,"Aug 30, 2018, 9:15:09 PM",Afternoon Run,Run,,4509,10.01,,,false,,activities/1941999407.gpx.gz,54.88460159301758,,4509.0,3160.0,10011.7998046875,10.5,,138.19635009765625,,70.5999984741211,120.0999984741211,24.5,0.003995285369455814,,,86.0,78.19288635253906,,,,,698.8284912109375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810642807,"Aug 31, 2018, 9:15:21 PM",Afternoon Run,Run,,694,1.99,,,false,,activities/1941999636.tcx.gz,54.88460159301758,,694.0,694.0,1991.5,3.5,,0.0,,,,0.0,0.0,,,82.0,77.51708984375,,,,,134.2980194091797,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810642897,"Aug 31, 2018, 9:42:54 PM",Afternoon Run,Run,,245,1.01,,,false,,activities/1941999763.gpx.gz,54.88460159301758,,245.0,245.0,1016.7999877929688,7.300000190734863,,6.613736152648926,,97.0,106.0,12.699999809265137,-0.12785208225250244,,,85.0,79.10924530029297,,,,,69.84306335449219,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810642992,"Aug 31, 2018, 9:48:36 PM",Afternoon Run,Run,,277,1.01,,,false,,activities/1941999898.gpx.gz,54.88460159301758,,277.0,277.0,1016.2999877929688,4.400000095367432,,6.64642858505249,,97.0,106.0,13.199999809265137,-0.09839614480733871,,,81.0,77.92692565917969,,,,,70.09931945800781,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810643036,"Aug 31, 2018, 9:54:50 PM",Afternoon Run,Run,,259,1.00,,,false,,activities/1941999981.gpx.gz,54.88460159301758,,259.0,259.0,1008.0999755859375,5.199999809265137,,6.639999866485596,,97.0,106.19999694824219,15.699999809265137,-0.12895545363426208,,,81.0,78.02371215820312,,,,,69.31706237792969,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810643119,"Aug 31, 2018, 10:01:43 PM",Evening Run,Run,,253,0.99,,,false,,activities/1942000089.gpx.gz,54.88460159301758,,253.0,253.0,995.5999755859375,5.800000190734863,,6.614285945892334,,97.0,105.9000015258789,17.399999618530273,-0.09039775282144547,,,82.0,77.918701171875,,,,,68.74385833740234,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810643234,"Aug 31, 2018, 10:07:48 PM",Evening Run,Run,,254,1.01,,,false,,activities/1942000208.gpx.gz,54.88460159301758,,254.0,254.0,1014.2999877929688,6.599999904632568,,6.628571510314941,,97.0,106.0999984741211,10.399999618530273,-0.1676032692193985,,,83.0,77.84615325927734,,,,,69.52611541748047,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810643245,"Aug 31, 2018, 10:20:42 PM",Evening Run,Run,,31,0.15,,,false,,activities/1942000243.gpx.gz,54.88460159301758,,31.0,31.0,154.6999969482422,6.300000190734863,,6.671328544616699,,97.0,107.0,10.399999618530273,6.4641242027282715,,,88.0,85.83999633789062,,,,,13.23760986328125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824060026,"Sep 5, 2018, 11:11:07 PM",Evening Run,Run,,1425,5.10,,,false,,activities/1955788533.gpx.gz,54.88460159301758,,1425.0,1425.0,5099.7001953125,5.400000095367432,,50.87701416015625,,71.19999694824219,87.0999984741211,36.0,0.03725709393620491,,,88.0,76.948974609375,,,,,359.84991455078125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824528791,"Sep 6, 2018, 9:25:38 PM",Afternoon Run,Run,,1196,3.54,,,false,,activities/1956266880.gpx.gz,54.88460159301758,,1196.0,1164.0,3540.699951171875,5.400000095367432,,54.39836502075195,,76.0,109.9000015258789,14.699999809265137,0.5987516641616821,,,83.0,77.59442901611328,,,,,250.59747314453125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824529113,"Sep 6, 2018, 9:51:53 PM",Afternoon Run,Run,,1807,4.27,,,false,,activities/1956267197.gpx.gz,54.88460159301758,,1807.0,1438.0,4274.2998046875,4.400000095367432,,30.854631423950195,,64.0999984741211,108.30000305175781,20.5,-0.42112159729003906,,,82.0,77.30157470703125,,,,,292.4749755859375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832452085,"Sep 8, 2018, 3:59:41 PM",Lunch Run,Run,,1236,4.72,,,false,,activities/1964475072.gpx.gz,54.88460159301758,,1236.0,1236.0,4727.2998046875,6.400000095367432,,57.60557556152344,,95.0999984741211,117.19999694824219,38.0,-0.004230744671076536,,,96.0,77.873779296875,,,,,329.69268798828125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832452830,"Sep 8, 2018, 4:32:13 PM",Lunch Run,Run,,1375,3.26,,,false,,activities/1964475838.gpx.gz,54.88460159301758,,1375.0,1267.0,3266.300048828125,5.099999904632568,,30.3005428314209,,95.80000305175781,107.0,23.600000381469727,0.0,,,83.0,75.83943176269531,,,,,227.02198791503906,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833211730,"Sep 10, 2018, 9:18:52 PM",Afternoon Run,Run,,3480,10.45,,,false,,activities/1965250676.gpx.gz,54.88460159301758,,3480.0,3398.0,10456.400390625,5.599999904632568,,108.41317749023438,,73.80000305175781,123.0,17.299999237060547,0.06407558917999268,,,82.0,77.5591812133789,,,,,720.06396484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835753982,"Sep 11, 2018, 9:12:06 PM",Afternoon Run,Run,,1060,2.68,,,false,,activities/1967864313.gpx.gz,54.88460159301758,,1060.0,914.0,2682.89990234375,5.199999809265137,,21.251033782958984,,73.4000015258789,92.9000015258789,14.300000190734863,-0.12672853469848633,,,80.0,77.16797637939453,,,,,183.99806213378906,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835754271,"Sep 11, 2018, 9:38:01 PM",Afternoon Run,Run,,742,2.77,,,false,,activities/1967864668.gpx.gz,54.88460159301758,,742.0,742.0,2774.0,5.099999904632568,,10.619999885559082,,76.0,86.9000015258789,8.600000381469727,0.0,,,84.0,77.8054428100586,,,,,188.36788940429688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835754569,"Sep 11, 2018, 9:51:34 PM",Afternoon Run,Run,,742,2.77,,,false,,activities/1967864987.gpx.gz,54.88460159301758,,742.0,742.0,2776.300048828125,5.300000190734863,,12.802976608276367,,76.0,86.9000015258789,6.199999809265137,-0.0036019161343574524,,,81.0,77.7306137084961,,,,,188.4420623779297,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
